para_id,sent_id,sentence,label,avg_word_length,sentence_length_words,sentence_position,sentence_position_norm,type_token_ratio,lexical_density,noun_ratio,verb_ratio,adj_ratio,pronoun_ratio,noun_verb_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,gpt2_surprisal_mean,gpt2_surprisal_max,gpt2_surprisal_min,gpt2_surprisal_var,gpt2_surprisal_sum,gpt2_surprisal_std,bert_surprisal_mean,bert_surprisal_max,bert_surprisal_min,bert_surprisal_var,bert_surprisal_sum,bert_surprisal_std
P000002,P000002_S001,"On stage, her dynamic, highly choreographed performances have led to critics hailing her as one of the best entertainers in contemporary popular music.",0,5.478260869565218,23,2,0.25,0.9565217391304348,0.6086956521739131,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.08695652173913043,1.249999996875,0.043478260869565216,0.0,0.043478260869565216,3.3837637901306152,10.263956069946289,0.006280684377998114,9.731992721557617,94.7453842163086,3.1196141242980957,0.8989045142524381,4.755694389343262,1.3828373084834311e-05,2.1108802372364615,25.169326399068268,1.452886863192197
P000002,P000002_S002,"Throughout a career spanning 19 years, she has sold over 118 million records as a solo artist, and a further 60 million with Destiny's Child, making her one of the best-selling music artists of all time.",1,4.428571428571429,35,3,0.375,0.8857142857142857,0.5142857142857142,0.2571428571428571,0.11428571428571428,0.14285714285714285,0.05714285714285714,2.249999994375,0.02857142857142857,0.0,0.02857142857142857,2.664531707763672,10.535748481750488,0.004132185596972704,6.765909671783447,111.91033172607422,2.6011362075805664,0.8385492898606075,7.523472785949707,2.1219479094725102e-05,3.301980630450714,36.89616875386673,1.8171352812739932
P000002,P000002_S003,She has won 20 Grammy Awards and is the most nominated woman in the award's history.,1,4.0625,16,4,0.5,0.9375,0.6875,0.25,0.25,0.125,0.0625,0.9999999975,0.0,0.0,0.1875,3.2848005294799805,7.314112663269043,0.24717022478580475,5.5618815422058105,55.841609954833984,2.3583641052246094,0.6915630047553685,4.629023551940918,6.6757424974639434e-06,1.6854494217110583,13.139697090352001,1.2982485978082388
P000002,P000002_S004,The Recording Industry Association of America recognized her as the Top Certified Artist in America during the 2000s decade.,1,5.315789473684211,19,5,0.625,0.8421052631578947,0.5789473684210527,0.42105263157894735,0.05263157894736842,0.10526315789473684,0.05263157894736842,7.999999920000001,0.05263157894736842,0.0,0.47368421052631576,3.95979380607605,12.757315635681152,0.02437712997198105,13.532028198242188,79.19587707519531,3.6785905361175537,1.0993992510677344,9.863056182861328,8.118482219288126e-05,4.902635913110809,21.98798502135469,2.214189674149622
P000002,P000002_S005,"In 2009, Billboard named her the Top Radio Songs Artist of the Decade, the Top Female Artist of the 2000s and their Artist of the Millennium in 2011.",0,4.115384615384615,26,6,0.75,0.6153846153846154,0.5,0.38461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,9.999999900000002,0.0,0.0,0.4230769230769231,3.243791103363037,10.573232650756836,0.044861335307359695,8.484447479248047,103.80131530761719,2.9128074645996094,1.4851064577505309,8.190119743347168,0.00014556513633579016,5.330739055873015,46.038300190266455,2.3088393308918262
P000002,P000002_S006,Time listed her among the 100 most influential people in the world in 2013 and 2014.,1,4.384615384615385,13,7,0.875,0.8461538461538461,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,2.9999999700000006,0.0,0.0,0.07692307692307693,3.306619644165039,10.29334831237793,0.34630194306373596,9.435778617858887,52.905914306640625,3.0717711448669434,1.0838324242470074,5.505367755889893,0.0002503112191334367,2.0588368370720644,18.425151212199125,1.434864745218888
P000002,P000002_S007,Forbes magazine also listed her as the most powerful female musician of 2015.,1,5.0,12,8,1.0,1.0,0.6666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,2.9999999700000006,0.08333333333333333,0.0,0.08333333333333333,4.075931549072266,10.894515991210938,0.6861199140548706,7.829779148101807,57.06304168701172,2.7981741428375244,1.919589829814088,7.885803699493408,0.0020668392535299063,4.947421646143764,26.874257617397234,2.224280028715756
P000003,P000003_S000,"Beyoncé Giselle Knowles was born in Houston, Texas, to Celestine Ann ""Tina"" Knowles (née Beyincé), a hairdresser and salon owner, and Mathew Knowles, a Xerox sales manager.",1,4.75,28,1,0.16666666666666666,0.8571428571428571,0.7857142857142857,0.5357142857142857,0.17857142857142858,0.03571428571428571,0.0,2.999999994,0.0,0.0,0.2857142857142857,3.33949875831604,13.45222282409668,0.0008625839254818857,12.049388885498047,176.99343872070312,3.4712228775024414,1.076823986177952,9.975571632385254,4.768372718899627e-07,5.548781915437577,49.53390336418579,2.3555852596409195
P000003,P000003_S001,Beyoncé's name is a tribute to her mother's maiden name.,1,3.5833333333333335,12,2,0.3333333333333333,0.8333333333333334,0.75,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,6.999999930000001,0.0,0.0,0.0,3.043532133102417,7.129763126373291,0.02813025191426277,5.897810935974121,42.60945129394531,2.4285409450531006,0.7142948560568281,7.005281448364258,-0.0,3.327270447102396,10.714422840852421,1.824080712880435
P000003,P000003_S002,Beyoncé's younger sister Solange is also a singer and a former member of Destiny's Child.,1,4.176470588235294,17,3,0.5,0.8823529411764706,0.7647058823529411,0.47058823529411764,0.058823529411764705,0.17647058823529413,0.0,7.999999920000001,0.0,0.0,0.058823529411764705,2.9934794902801514,9.261739730834961,0.0032501989044249058,8.170913696289062,59.869590759277344,2.858480930328369,0.35104848358396556,5.524078845977783,2.622607780722319e-06,1.3748894009789427,7.372018155263277,1.172556779426456
P000003,P000003_S003,"Mathew is African-American, while Tina is of Louisiana Creole descent (with African, Native American, French, Cajun, and distant Irish and Spanish ancestry).",1,5.521739130434782,23,4,0.6666666666666666,0.8260869565217391,0.782608695652174,0.2608695652173913,0.08695652173913043,0.43478260869565216,0.0,2.999999985,0.0,0.0,0.30434782608695654,3.857137680053711,11.697996139526367,0.006818953435868025,12.789826393127441,131.14268493652344,3.576286792755127,1.2435789224966467,10.146125793457031,4.887592695013154e-06,5.638478063157465,41.03810444238934,2.3745479702792833
P000003,P000003_S004,"Through her mother, Beyoncé is a descendant of Acadian leader Joseph Broussard.",1,5.416666666666667,12,5,0.8333333333333334,1.0,0.6666666666666666,0.5,0.08333333333333333,0.08333333333333333,0.08333333333333333,5.999999940000001,0.0,0.0,0.3333333333333333,4.167386054992676,10.971392631530762,0.001645997748710215,11.087570190429688,75.01294708251953,3.3298003673553467,0.9521574920421093,10.256600379943848,2.7060874344897456e-05,5.899865803083333,17.138834856757967,2.4289639361430075
P000003,P000003_S005,She was raised in a Methodist household.,1,4.714285714285714,7,6,1.0,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.999999995,0.0,0.0,0.2857142857142857,3.178884983062744,6.321952819824219,0.8430509567260742,4.319934368133545,22.252195358276367,2.0784451961517334,1.2863772929267725,6.076287269592285,0.0006226451369002461,4.023637038110627,10.29101834341418,2.0059005553891813
P000004,P000004_S000,"Beyoncé attended St. Mary's Elementary School in Fredericksburg, Texas, where she enrolled in dance classes.",1,5.5,16,1,0.16666666666666666,0.9375,0.8125,0.4375,0.125,0.1875,0.0625,3.4999999825000003,0.0,0.0,0.1875,2.825284481048584,8.768720626831055,0.0027088159695267677,8.677408218383789,64.9815444946289,2.945744037628174,0.9359167587424818,8.820959091186523,2.3841887468734058e-06,4.5424815032145665,20.5901686923346,2.1313098092991
P000004,P000004_S001,"Her singing talent was discovered when dance instructor Darlette Johnson began humming a song and she finished it, able to hit the high-pitched notes.",1,4.96,25,2,0.3333333333333333,1.0,0.72,0.32,0.28,0.08,0.12,1.14285714122449,0.0,0.0,0.12,4.395214080810547,10.565740585327148,0.014402012340724468,8.641172409057617,127.46121215820312,2.939587116241455,1.9347812480700668,7.719574451446533,0.00021239390480332077,4.495554567525315,56.10865619403194,2.120272286175838
P000004,P000004_S002,"Beyoncé's interest in music and performing continued after winning a school talent show at age seven, singing John Lennon's ""Imagine"" to beat 15/16-year-olds.",1,4.6923076923076925,26,3,0.5,0.9615384615384616,0.7307692307692307,0.46153846153846156,0.19230769230769232,0.07692307692307693,0.0,2.3999999952,0.0,0.0,0.038461538461538464,4.104328155517578,9.917097091674805,0.015422607772052288,8.99486255645752,147.7558135986328,2.999143600463867,1.4561322215208878,11.474472045898438,2.3841860752327193e-07,6.735180284533331,53.87689219627285,2.5952225886296016
P000004,P000004_S003,"In fall of 1990, Beyoncé enrolled in Parker Elementary School, a music magnet school in Houston, where she would perform with the school's choir.",1,4.666666666666667,24,4,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.4583333333333333,0.125,0.041666666666666664,0.041666666666666664,3.6666666544444446,0.0,0.0,0.16666666666666666,3.4901676177978516,12.019810676574707,0.20898036658763885,11.126849174499512,101.21485900878906,3.335693120956421,1.3913154399299552,8.684884071350098,2.6464813345228322e-05,5.535543665990431,41.73946319789866,2.3527736112916666
P000004,P000004_S004,She also attended the High School for the Performing and Visual Arts and later Alief Elsik High School.,0,4.722222222222222,18,5,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.05555555555555555,3.9999999600000007,0.0,0.0,0.5,3.9944703578948975,9.25305461883545,0.015140491537749767,7.7448649406433105,87.87834930419922,2.7829596996307373,1.802816303082843,8.150113105773926,2.837221290974412e-05,6.2218450041344,39.661958667822546,2.4943626448723126
P000004,P000004_S005,Beyoncé was also a member of the choir at St. John's United Methodist Church as a soloist for two years.,1,3.857142857142857,21,6,1.0,0.9523809523809523,0.6190476190476191,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.0,9.999999900000002,0.047619047619047616,0.0,0.19047619047619047,2.7027475833892822,7.118124008178711,0.09421297907829285,4.980937957763672,67.56868743896484,2.2318015098571777,0.8551069050791492,12.202398300170898,1.7881409348774469e-06,6.075148963563726,20.522565721899582,2.464781727367299
P000005,P000005_S000,"At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition for an all-girl entertainment group.",1,5.045454545454546,22,1,0.09090909090909091,0.9545454545454546,0.5909090909090909,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.0,2.3333333255555555,0.0,0.0,0.2727272727272727,4.220447540283203,11.173967361450195,0.06997546553611755,10.239877700805664,122.39297485351562,3.1999809741973877,1.442748487330391,7.017364978790283,0.00016857613809406757,4.048423095286227,40.39695764525095,2.0120693564800955
P000005,P000005_S001,"They were placed into a group with three other girls as Girl's Tyme, and rapped and danced on the talent show circuit in Houston.",1,4.12,25,2,0.18181818181818182,0.96,0.56,0.36,0.16,0.04,0.04,2.249999994375,0.04,0.0,0.04,4.558931827545166,13.120955467224121,0.7916619181632996,11.44699764251709,127.65009307861328,3.3833413124084473,1.5108221217019795,7.0294389724731445,0.0014175683027133346,4.1042230334138,45.32466365105938,2.0258882085183774
P000005,P000005_S002,"After seeing the group, R&B producer Arne Frager brought them to his Northern California studio and placed them in Star Search, the largest talent show on national TV at the time.",1,4.53125,32,3,0.2727272727272727,0.90625,0.625,0.4375,0.09375,0.09375,0.09375,4.666666651111111,0.0,0.0,0.21875,4.205433368682861,10.514315605163574,0.12347918748855591,9.06656265258789,155.6010284423828,3.011073350906372,1.1960657465175533,9.440974235534668,0.0001044327873387374,3.412466095974151,45.450498367667024,1.847286143501908
P000005,P000005_S003,"Girl's Tyme failed to win, and Beyoncé later said the song they performed was not good.",0,4.0,17,4,0.36363636363636365,1.0,0.7647058823529411,0.23529411764705882,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.6666666655555555,0.0,0.0,0.11764705882352941,4.412485599517822,12.059627532958984,0.34403207898139954,9.710589408874512,88.24971008300781,3.1161818504333496,1.5434172832541921,7.040166854858398,1.430521751899505e-05,4.445276772011643,32.41176294833804,2.108382501353026
P000005,P000005_S004,In 1995 Beyoncé's father resigned from his job to manage the group.,1,4.083333333333333,12,5,0.45454545454545453,1.0,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.0,0.08333333333333333,2.4999999875000003,0.0,0.0,0.08333333333333333,4.343449115753174,12.319249153137207,0.2239399403333664,12.011910438537598,60.808284759521484,3.4658203125,1.4418292177166223,8.386625289916992,1.0371261851105373e-05,5.61382979881861,21.627438265749333,2.3693521896962912
P000005,P000005_S005,"The move reduced Beyoncé's family's income by half, and her parents were forced to move into separated apartments.",0,4.6,20,6,0.5454545454545454,0.9,0.7,0.3,0.2,0.2,0.05,1.4999999962500001,0.0,0.0,0.05,3.8498969078063965,12.622297286987305,0.09093258529901505,12.578001976013184,84.6977310180664,3.5465478897094727,0.9254677657030447,7.731716156005859,5.960466182841628e-07,4.220375763093295,22.21122637687307,2.054355315687453
P000005,P000005_S006,Mathew cut the original line-up to four and the group continued performing as an opening act for other established R&B girl groups.,0,4.458333333333333,24,7,0.6363636363636364,0.9583333333333334,0.625,0.375,0.16666666666666666,0.08333333333333333,0.0,2.249999994375,0.041666666666666664,0.0,0.041666666666666664,4.386615753173828,11.07496452331543,0.005981994792819023,9.842793464660645,118.43862915039062,3.1373226642608643,1.3799241595584641,14.402015686035156,0.00039388544973917305,8.324085847032238,37.25795230807853,2.8851491897356434
P000005,P000005_S007,"The girls auditioned before record labels and were finally signed to Elektra Records, moving to Atlanta Records briefly to work on their first recording, only to be cut by the company.",1,4.870967741935484,31,8,0.7272727272727273,0.8387096774193549,0.6451612903225806,0.1935483870967742,0.3548387096774194,0.03225806451612903,0.03225806451612903,0.5454545449586776,0.0,0.0,0.12903225806451613,3.8210830688476562,11.741372108459473,0.0008163695456460118,11.736775398254395,137.55899047851562,3.4258978366851807,1.826079311176525,8.012545585632324,3.71939895558171e-05,6.439193053864567,65.7388552023549,2.53755651244747
P000005,P000005_S008,"This put further strain on the family, and Beyoncé's parents separated.",0,4.75,12,9,0.8181818181818182,1.0,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.0,2.4999999875000003,0.0,0.0,0.08333333333333333,4.123532772064209,12.3829984664917,0.04802654683589935,12.394730567932129,57.729461669921875,3.5206151008605957,1.2971320593155573,9.420434951782227,2.3841887468734058e-06,5.968007101600479,19.45698088973336,2.4429504910252438
P000005,P000005_S009,"On October 5, 1995, Dwayne Wiggins's Grass Roots Entertainment signed the group.",1,5.454545454545454,11,10,0.9090909090909091,1.0,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.0,0.0,3.4999999825000003,0.0,0.0,0.5454545454545454,5.187405586242676,11.597972869873047,0.21461798250675201,8.403039932250977,82.99848937988281,2.8987996578216553,1.5399070571435005,6.950704097747803,6.48519562673755e-05,4.154931694132358,30.79814114287001,2.038364956069535
P000005,P000005_S010,"In 1996, the girls began recording their debut album under an agreement with Sony Music, the Knowles family reunited, and shortly after, the group got a contract with Columbia Records.",1,5.0344827586206895,29,11,1.0,0.896551724137931,0.5862068965517241,0.41379310344827586,0.13793103448275862,0.0,0.034482758620689655,2.9999999925000003,0.0,0.0,0.13793103448275862,3.684161424636841,13.72382640838623,0.20345990359783173,10.580488204956055,128.94564819335938,3.2527661323547363,1.4645722448509852,8.583166122436523,0.0004589418531395495,5.149104591308976,51.26002856978448,2.269163852900221
P000006,P000006_S000,"The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah.",1,3.9473684210526314,19,1,0.1111111111111111,0.8947368421052632,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.05263157894736842,1.9999999933333334,0.0,0.0,0.15789473684210525,3.4978373050689697,9.875327110290527,0.00830872543156147,8.417469024658203,73.45458221435547,2.90128755569458,1.0325767937051948,5.870786190032959,5.006802894058637e-06,2.8080576553386356,23.74926625521948,1.6757260084329526
P000006,P000006_S001,"In 1997, Destiny's Child released their major label debut song ""Killing Time"" on the soundtrack to the 1997 film, Men in Black.",1,4.380952380952381,21,2,0.2222222222222222,0.9047619047619048,0.6666666666666666,0.38095238095238093,0.09523809523809523,0.19047619047619047,0.047619047619047616,3.99999998,0.0,0.0,0.14285714285714285,3.266859769821167,11.43680191040039,0.053925275802612305,9.374342918395996,91.47207641601562,3.0617549419403076,0.5104277667211873,3.3121626377105713,2.3841887468734058e-06,0.8247624392690762,14.802405234914431,0.9081643239354188
P000006,P000006_S002,"The following year, the group released their self-titled debut album, scoring their first major hit ""No, No, No"".",1,4.631578947368421,19,3,0.3333333333333333,0.7894736842105263,0.631578947368421,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,1.9999999933333334,0.0,0.0,0.05263157894736842,2.7662253379821777,9.138495445251465,0.002099454402923584,5.616094589233398,71.92185974121094,2.3698301315307617,0.2965412942942552,4.965127468109131,1.1920930376163597e-07,0.9077607857746796,8.00661494594489,0.9527648113646303
P000006,P000006_S003,"The album established the group as a viable act in the music industry, with moderate sales and winning the group three Soul Train Lady of Soul Awards for Best R&B/Soul Album of the Year, Best R&B/Soul or Rap New Artist, and Best R&B/Soul Single for ""No, No, No"".",0,3.7222222222222223,54,4,0.4444444444444444,0.6111111111111112,0.6296296296296297,0.42592592592592593,0.07407407407407407,0.12962962962962962,0.0,5.749999985625,0.018518518518518517,0.0,0.24074074074074073,3.1958372592926025,10.934858322143555,0.002816759515553713,8.913772583007812,210.92526245117188,2.9855942726135254,0.7846037530855082,8.219928741455078,8.344684829353355e-06,3.0375902203162104,53.353055209814556,1.7428683886961203
P000006,P000006_S004,The group released their multi-platinum second album The Writing's on the Wall in 1999.,1,4.466666666666667,15,5,0.5555555555555556,0.8666666666666667,0.6,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,1.333333328888889,0.0,0.0,0.2,3.391564130783081,9.895349502563477,0.01423584669828415,9.179497718811035,61.048152923583984,3.029768705368042,1.5689743787056374,7.034658432006836,9.66834049904719e-05,6.324754925102188,29.81051319540711,2.514906544009576
P000006,P000006_S005,"The record features some of the group's most widely known songs such as ""Bills, Bills, Bills"", the group's first number-one single, ""Jumpin' Jumpin'"" and ""Say My Name"", which became their most successful song at the time, and would remain one of their signature songs.",1,4.404255319148936,47,6,0.6666666666666666,0.7021276595744681,0.6382978723404256,0.3191489361702128,0.1702127659574468,0.0851063829787234,0.06382978723404255,1.87499999765625,0.02127659574468085,0.0,0.0425531914893617,2.778085231781006,9.880594253540039,0.0014122284483164549,5.501641750335693,172.2412872314453,2.345557928085327,0.4891404836059164,5.509139060974121,1.1920935776288388e-06,1.3215774105309812,32.7724124015964,1.1495988041621221
P000006,P000006_S006,"""Say My Name"" won the Best R&B Performance by a Duo or Group with Vocals and the Best R&B Song at the 43rd Annual Grammy Awards.",0,3.4285714285714284,28,7,0.7777777777777778,0.8214285714285714,0.6428571428571429,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.03571428571428571,5.99999997,0.0,0.0,0.35714285714285715,3.2660341262817383,11.123464584350586,0.0010749283246695995,9.309618949890137,111.04515838623047,3.0511667728424072,0.22640451697766434,4.2578935623168945,4.768372718899627e-07,0.580054659574442,7.471349060262924,0.7616131955096642
P000006,P000006_S007,The Writing's on the Wall sold more than eight million copies worldwide.,0,4.538461538461538,13,8,0.8888888888888888,0.9230769230769231,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,0.9999999966666667,0.0,0.0,0.15384615384615385,3.5383036136627197,11.853641510009766,0.04606059193611145,14.903944969177246,45.997947692871094,3.860562801361084,0.8906022693453755,5.020244598388672,2.837221290974412e-05,3.0226213184202297,13.359034040180632,1.7385687557356568
P000006,P000006_S008,"During this time, Beyoncé recorded a duet with Marc Nelson, an original member of Boyz II Men, on the song ""After All Is Said and Done"" for the soundtrack to the 1999 film, The Best Man.",1,3.9714285714285715,35,9,1.0,0.9142857142857143,0.5428571428571428,0.34285714285714286,0.11428571428571428,0.08571428571428572,0.0,2.9999999925000003,0.0,0.0,0.2857142857142857,3.2495954036712646,10.75505542755127,0.0009039129945449531,8.087345123291016,146.23179626464844,2.8438258171081543,1.0379671377532262,9.731792449951172,7.391003236989491e-06,5.114308962903206,45.67055406114196,2.261483796736825
P000007,P000007_S000,LeToya Luckett and Roberson became unhappy with Mathew's managing of the band and eventually were replaced by Farrah Franklin and Michelle Williams.,1,5.434782608695652,23,1,0.14285714285714285,0.9130434782608695,0.6956521739130435,0.30434782608695654,0.13043478260869565,0.21739130434782608,0.0,2.3333333255555555,0.0,0.0,0.2608695652173913,5.103516578674316,11.890876770019531,0.2854330539703369,11.248018264770508,148.00198364257812,3.353806495666504,2.215823143759014,11.819666862487793,6.103701889514923e-05,10.64978362961502,64.2588711690114,3.2634006235237223
P000007,P000007_S001,"Beyoncé experienced depression following the split with Luckett and Roberson after being publicly blamed by the media, critics, and blogs for its cause.",1,5.478260869565218,23,2,0.2857142857142857,0.9130434782608695,0.6086956521739131,0.391304347826087,0.17391304347826086,0.0,0.043478260869565216,2.249999994375,0.0,0.0,0.13043478260869565,5.07881498336792,14.815725326538086,0.11758486181497574,12.688800811767578,147.28562927246094,3.562134265899658,2.404146496546413,10.800236701965332,0.00023457178031094372,7.461461368915215,67.31610190329957,2.7315675662365035
P000007,P000007_S002,Her long-standing boyfriend left her at this time.,1,4.555555555555555,9,3,0.42857142857142855,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,2.9999999700000006,0.0,0.0,0.1111111111111111,3.977189302444458,8.24831771850586,1.5276607275009155,5.637729644775391,39.77189254760742,2.3743903636932373,2.4618128795806444,6.304804801940918,6.604412919841707e-05,6.147342608899419,27.07994167538709,2.479383513879896
